source_id,ra_gaia,dec_gaia,parallax,parallax_over_error,pmra,pmdec,phot_g_mean_mag,bp_rp,ruwe,distance_pc,absolute_g_mag,obsid,designation,gaia_source_id,ra_lamost,dec_lamost,snrg,class,subclass,teff,teff_err,logg,logg_err,feh,feh_err,rv,rv_err,id_match_sep_arcsec,pm_total,tangential_velocity_kms,reduced_pm_g,metallicity_group,high_vtan_candidate,metal_poor_candidate,chemo_kinematic_candidate
3083692205344800000,121.6647018209796,0.4159141391692232,0.4371281519034326,16.614939,0.1132462827370623,-0.9223195601614222,14.770124,0.7782793,0.9712545,2287.6586548946707,2.9731683194243317,869901128,J080639.53+002457.1,3083692205344800000,121.664734,0.415883,59.61,STAR,G2,5994.11,33.19,3.939,0.047,0.131,0.028,28.08,4.44,0.1612013374985408,0.92924598014203,10.077279791526731,4.6107774552100285,solar_like,False,False,False
3087921339382549248,120.23489060909826,1.8184992154009536,1.2025776063989446,71.35638,-1.6293856927702444,5.513497719543557,13.037763,0.818408,0.99860644,831.5471655874645,3.4383282041143843,173003236,J080056.37+014906.6,3087921339382549248,120.23489,1.818506,57.88,STAR,G3,5687.47,29.94,3.892,0.043,-0.039,0.026,56.61,4.01,0.0245226893016905,5.7492221073129866,22.66299886014401,6.835808434443257,solar_like,False,False,False
3084041334646175232,120.3461028985373,0.0723016014502761,1.932259994725324,113.239494,10.49096283876086,-24.261270744293675,12.837895,0.7923298,1.067055,517.5286983789946,4.26822320531558,122502216,J080123.05+000420.4,3084041334646175232,120.34607,0.0723352,51.26,STAR,G2,5772.51,36.19,4.106,0.052,-0.435,0.031,30.92,4.89,0.1692832611357961,26.43235818863276,64.84727798770162,9.94857455433126,solar_like,False,False,False
3083626612604541824,121.98007681244272,0.1750257762109027,3.0185796285731654,181.17117,-13.59544843530346,-6.709473905125664,11.235959,1.1300764,1.0036827,331.2816367453868,3.634972237064354,173001112,J080755.22+001030.1,3083626612604541824,121.98011,0.1750404,118.09,STAR,G5,4991.58,38.56,3.842,0.053,0.321,0.03,17.37,5.85,0.1305593932782819,15.160912183656942,23.80916133500575,7.139585660969198,metal_rich,False,False,False
3083681244588248448,121.79457760670756,0.4042343750042582,3.3007389550731316,205.11287,13.790319138346453,-10.30743580874094,12.103411,0.79447174,1.047641,302.96246192478554,4.696466614433431,122401132,J080710.68+002415.4,3083681244588248448,121.79454,0.4043,80.77,STAR,G3,5825.54,22.93,4.418,0.032,-0.144,0.019,-26.76,3.1,0.2722903048323329,17.21673996111806,24.726414416396356,8.28316560000942,solar_like,False,False,False
3083681244588248448,121.79457760670756,0.4042343750042582,3.3007389550731316,205.11287,13.790319138346453,-10.30743580874094,12.103411,0.79447174,1.047641,302.96246192478554,4.696466614433431,122501132,J080710.68+002415.4,3083681244588248448,121.79454,0.4043,96.07,STAR,G3,5814.97,31.76,4.375,0.044,-0.139,0.026,-25.84,4.48,0.2722903048323329,17.21673996111806,24.726414416396356,8.28316560000942,solar_like,False,False,False
3083681244588248448,121.79457760670756,0.4042343750042582,3.3007389550731316,205.11287,13.790319138346453,-10.30743580874094,12.103411,0.79447174,1.047641,302.96246192478554,4.696466614433431,173001132,J080710.68+002415.4,3083681244588248448,121.79454,0.4043,78.84,STAR,G3,5831.75,24.36,4.39,0.034,-0.137,0.02,-24.9,3.28,0.2722903048323329,17.21673996111806,24.726414416396356,8.28316560000942,solar_like,False,False,False
3083790542914971776,121.8967615102884,0.5950667331042109,0.66242985807948,32.12503,-6.079503858576447,-2.270693349563529,14.36524,0.84338284,0.9982502,1509.5937898983073,3.4709395941525045,869907038,J080735.23+003542.2,3083790542914971776,121.8967964,0.5950756,72.4,STAR,G3,5750.22,27.78,3.973,0.039,-0.187,0.023,40.25,3.71,0.1295891253106122,6.489716130478894,46.441603212517194,8.426368502751581,solar_like,False,False,False
3084918435687733248,120.36670172699296,1.8135474027323972,1.1928714803350324,77.50583,-9.651755877760843,-9.58759742204239,13.035184,0.8086443,0.9821588,838.3132772351452,3.418152183632909,122403032,J080128.01+014848.8,3084918435687733248,120.36671,1.8135774,50.14,STAR,G3,5767.57,29.54,3.946,0.042,-0.038,0.026,10.87,4.0,0.1120178721074913,13.604352827350695,54.06368373343796,8.703573433924872,solar_like,False,False,False
3084918435687733248,120.36670172699296,1.8135474027323972,1.1928714803350324,77.50583,-9.651755877760843,-9.58759742204239,13.035184,0.8086443,0.9821588,838.3132772351452,3.418152183632909,173003032,J080128.01+014848.8,3084918435687733248,120.36671,1.8135774,55.34,STAR,G3,5761.84,31.73,3.975,0.045,-0.036,0.027,9.35,4.26,0.1120178721074913,13.604352827350695,54.06368373343796,8.703573433924872,solar_like,False,False,False
3084924208123707648,120.69446261957532,1.9180805616119203,0.8928938472936118,43.062374,-3.337683994529158,-2.5868324651616765,14.248777,0.8060646,0.9184086,1119.9539598475567,4.002776541332304,869903185,J080246.66+015505.0,3084924208123707648,120.694457,1.918082,98.3,STAR,G2,5889.75,35.27,4.278,0.049,0.2,0.029,49.21,5.02,0.0208716838996975,4.222775941267847,22.41917415712627,7.376767192759754,solar_like,False,False,False
3084897098290228480,120.57284537738664,1.591952388137614,1.0764725389686238,53.865158,2.078757419641033,4.614440196031882,14.178506,0.86372566,0.9687881,928.9600652127244,4.3385206743273415,869903033,J080217.47+013531.0,3084897098290228480,120.572832,1.591952,134.69,STAR,G3,5561.01,33.38,4.391,0.045,-0.277,0.025,-16.84,5.32,0.0481602783698415,5.061056286237824,22.28741061635304,7.699711836580063,solar_like,False,False,False
3087927180538058752,120.11523629251208,1.955244315866265,0.5582897483697358,18.321903,-1.2130318739890442,-4.9273230403007835,14.804729,0.8006058,1.0090986,1791.184600684688,3.53902772749084,869903095,J080027.66+015719.0,3087927180538058752,120.115259,1.955279,88.93,STAR,G3,5919.38,32.56,4.169,0.045,0.321,0.027,18.99,4.49,0.1492163690237798,5.0744417102566395,43.08737311488183,8.33167034081572,metal_rich,False,False,False
3090670977444215040,121.9539072739955,1.6496306113868546,0.6161117640756967,19.732088,-5.523099715235155,-0.1830757713815545,15.069057,0.7607269,0.9746887,1623.082139163858,4.017354971189469,869908160,J080748.94+013858.6,3090670977444215040,121.953926,1.649635,78.74,STAR,F2,5955.65,23.59,4.185,0.033,-0.336,0.02,28.61,3.18,0.0692129906200009,5.526133114800764,42.5190197204237,8.78116371047317,solar_like,False,False,False
3084433413620685056,121.00879059241274,0.4908863004408819,4.348262073827446,276.48862,-13.24374192160248,-13.853525985587565,10.724717,0.83368015,0.9086097,229.976938607055,3.9162956978889873,115113113,J080402.11+002927.2,3084433413620685056,121.00881,0.4909146,96.9,STAR,G6,5828.13,21.74,4.46,0.03,0.285,0.018,22.88,3.08,0.1235325635517309,19.16551283736913,20.894218678082517,7.137319223733138,metal_rich,False,False,False
3084433413620685056,121.00879059241274,0.4908863004408819,4.348262073827446,276.48862,-13.24374192160248,-13.853525985587565,10.724717,0.83368015,0.9086097,229.976938607055,3.9162956978889873,122502064,J080402.11+002927.2,3084433413620685056,121.00881,0.4909146,197.43,STAR,G6,5779.4,18.27,4.398,0.023,0.241,0.012,22.14,3.28,0.1235325635517309,19.16551283736913,20.894218678082517,7.137319223733138,metal_rich,False,False,False
3084461004490557440,121.05615908720924,0.6116939121798237,1.4991011722334755,80.83669,6.220744682492992,-15.744938779904324,12.224248,1.0581694,1.014365,667.0663851927508,3.103402651245233,173002056,J080413.47+003642.3,3084461004490557440,121.05614,0.611758,71.6,STAR,G9,5086.0,21.69,3.668,0.031,-0.453,0.018,-34.06,2.9,0.2407301648350611,16.92928709626309,53.533930256125124,8.36744135029721,solar_like,False,False,False
3084028037425772544,120.83706404942431,0.0036529658757057,0.504413441991842,15.645058,-0.3323626877831078,-4.4471858819811825,15.259815,0.8635626,1.148922,1982.5006963556957,3.773748473383882,869901231,J080320.89+000013.3,3084028037425772544,120.8370803,0.0037133,50.43,STAR,F2,5926.17,37.93,4.04,0.054,-0.429,0.033,45.67,5.13,0.2249434804842752,4.459588234929673,41.911143677211875,8.506288805272124,solar_like,False,False,False
3084116651192375680,120.30696751511728,0.4747812638963938,1.831628521783564,81.53783,-11.737169315073984,-17.807069753698556,12.921362,0.7977505,1.3932668,545.9622342123399,4.2355489115296265,173002134,J080113.67+002829.3,3084116651192375680,120.30698,0.47482,57.42,STAR,G2,5832.82,28.15,4.275,0.04,-0.359,0.024,-39.93,3.77,0.1465136894829996,21.327280106563055,55.1975088421918,9.566039364441245,solar_like,False,False,False
3084113764974373504,120.21030394884752,0.363539363399506,1.4866145722622102,58.7324,6.296062575650096,-0.4388484040507502,14.622626,1.069128,0.94627833,672.6693109689357,5.48361823251893,869902144,J080050.47+002148.7,3084113764974373504,120.210297,0.363535,83.88,STAR,K2,5224.09,29.48,4.471,0.041,-0.163,0.024,11.08,4.01,0.0295383879283791,6.31133835871914,20.125398141247494,8.623233319338102,solar_like,False,False,False
3084470865735395200,121.21688853646232,0.8016382262653069,1.1478255095892758,75.89372,-3.9241508413259303,-0.0141335653680573,13.023036,0.74449444,1.0118265,871.2125594401784,3.322415365102799,122405082,J080452.05+004805.9,3084470865735395200,121.21688,0.801654,55.36,STAR,G0,5998.17,23.24,4.034,0.033,0.063,0.02,27.86,3.12,0.0645663418443491,3.9241762935868487,16.20667935940553,5.991778549110572,solar_like,False,False,False
3084484747069535232,120.90549610512508,0.5849471213633147,1.169655633334926,42.72281,-3.909026738454759,3.803113556257403,14.602539,0.8371992,1.0782017,854.9524932811179,4.942829146631503,869902053,J080337.31+003505.7,3084484747069535232,120.905478,0.584944,61.69,STAR,G5,5688.91,27.91,4.456,0.04,-0.139,0.024,24.77,3.73,0.0661366442376672,5.453820932497058,22.103663487825255,8.286043372368818,solar_like,False,False,False
3084039169982689920,120.27234208343552,0.0018238541771831,1.3480029885462974,63.676136,-10.4786017227299,-7.798368351862774,14.2677355,0.9584732,0.9794318,741.8381179394951,4.916189756456513,869902112,J080105.35+000006.6,3084039169982689920,120.272333,0.001853,89.39,STAR,G9,5346.91,42.74,4.265,0.06,0.311,0.035,7.12,5.9,0.1099025101481336,13.061992306494938,45.93460340614327,9.847782618128216,metal_rich,False,False,False
3084452792513035648,121.33033828415952,0.6233506559091689,2.2693829616269174,160.71146,7.0990615588142365,3.240741844764981,12.659989,0.7990875,0.9810879,440.6484127663942,4.439528306422286,173001157,J080519.27+003724.0,3084452792513035648,121.33031,0.6233503,51.39,STAR,G3,5695.46,26.77,4.148,0.038,-0.42,0.023,83.04,3.62,0.1018250097249282,7.8037864348177,16.301177944043253,7.121515878029797,solar_like,False,False,False
3084479146432294272,120.43627630152966,0.4675158999914754,1.6736965261280057,87.17592,-4.8035241399182915,-23.286972727041167,14.343084,1.021162,0.9984216,597.4798802465336,5.461467908941984,869902249,J080144.70+002803.3,3084479146432294272,120.4362908,0.4676069,72.48,STAR,K1,5244.58,26.94,4.557,0.038,0.22,0.023,9.32,3.6,0.3317316141308669,23.77723581396157,67.34510784925287,11.223890824895243,metal_rich,False,False,False
3084425682679395200,120.68837817819872,0.2956988285815667,3.0212596100603952,250.33414,12.710055538296675,-47.388539421763625,12.547352,0.8785229,0.86408454,330.98777631360514,4.948292061294351,122502025,J080245.20+001744.7,3084425682679395200,120.68835,0.2957708,57.34,STAR,G8,5541.55,33.32,4.39,0.047,0.121,0.029,-24.05,4.47,0.2782470438625276,49.06341998184219,76.98235191270905,11.001141087826674,solar_like,False,False,False
3084467807718675840,121.35674578922612,0.7305946302035374,1.0016714220355571,42.788708,3.409983119291047,-6.471921075431432,14.715175,0.7963457,1.0022715,998.3313669544845,4.718801092029526,869905014,J080525.61+004350.2,3084467807718675840,121.356726,0.730614,68.52,STAR,G2,5862.78,30.99,4.409,0.044,-0.236,0.026,-10.88,4.13,0.0996841763299632,7.315309103548765,34.62013848376401,9.036338408375938,solar_like,False,False,False
3084512853335499648,120.8517055765559,0.6953897705635975,1.7177235686980556,62.32781,-1.809983249880868,0.097220973024754,14.911755,1.1180182,1.0106728,582.1658491639301,6.086520981158628,869905204,J080324.40+004143.4,3084512853335499648,120.851668,0.695392,77.96,STAR,K0,5063.08,40.06,4.81,0.056,0.045,0.033,2.57,5.39,0.1355035389024639,1.8125924203872168,5.002283340378035,6.203255797983148,solar_like,False,False,False
3084403795526302592,120.99530129882312,0.0971032044380273,1.1516512555450842,76.76379,-0.4127600134623017,-2.244061221916365,12.695215,0.7440548,1.0464435,868.3184212105022,3.0018201522426367,122401035,J080358.87+000549.6,3084403795526302592,120.9953,0.0971163,64.06,STAR,G0,5954.15,30.76,3.899,0.044,-0.078,0.026,-3.56,4.1,0.047375327046723,2.28170585230046,9.392043024809023,4.486513281575091,solar_like,False,False,False
3084444202578496384,121.2333319474594,0.487549103475571,2.2784216505098165,146.00781,-36.32231367503718,-3.289350276948188,13.068266,0.78306866,1.035841,438.9003237290347,4.856436409032504,122501051,J080456.00+002915.2,3084444202578496384,121.23337,0.4875597,52.08,STAR,G3,5788.35,40.52,4.366,0.058,-0.398,0.035,53.04,5.47,0.1421966883175776,36.470951399055274,75.88123600387753,10.878001463397867,solar_like,False,False,False
3084615004838622592,121.24054813177926,0.9385217366471428,0.861497719787967,46.54002,-3.356929870121168,-5.551113566345745,14.090817,0.86752415,0.9875016,1160.7691779452666,3.767088112952053,869905043,J080457.73+005618.8,3084615004838622592,121.240545,0.93857,127.22,STAR,G3,5667.18,26.56,4.034,0.036,-0.391,0.02,-1.61,4.14,0.1741133827126481,6.487205868428989,35.69644364314789,8.151105401400818,solar_like,False,False,False
3084521752507660800,121.04426461336163,0.860030125611562,0.5187321904961709,19.253578,-4.467680519362087,-1.851477661833836,14.826214,1.1938848,1.0574234,1927.7770269924704,3.4009298339259786,869905100,J080410.62+005136.1,3084521752507660800,121.04426,0.860032,63.44,STAR,K1,4948.1,33.36,3.765,0.047,0.167,0.028,63.39,4.45,0.0179248344671135,4.8361284883010685,44.19529467220484,8.248703154304769,solar_like,False,False,False
3084469972382220928,121.148287241853,0.7378102755046285,1.799148026473817,97.2851,-9.906341216276118,8.5484309141309,13.156831,0.7656889,1.3152686,555.8186348679258,4.4321652715238695,173005081,J080435.59+004416.1,3084469972382220928,121.1483,0.7378057,52.57,STAR,G2,5943.61,25.15,4.344,0.036,-0.087,0.022,56.1,3.39,0.0487901039226715,13.084772347540474,34.476302037200874,8.740661855335354,solar_like,False,False,False
3084473305276777472,120.60832786720928,0.3257688578904591,1.9720055929086835,105.51469,-8.493491282448458,-5.384013502980416,12.575105,0.7691641,1.3232406,507.0979532694999,4.049645425101639,122502021,J080225.99+001932.8,3084473305276777472,120.60833,0.3257829,65.19,STAR,G3,5970.39,34.11,4.314,0.048,0.06,0.029,70.21,4.55,0.0511313424913426,10.056191901773921,24.173905082230515,7.587272761877113,solar_like,False,False,False
3084501686420570112,120.57760177868067,0.7240927680958319,1.8246980902263592,104.85629,-17.18049626370977,-15.880567336579237,12.93105,0.76727486,1.0040661,548.035867060039,4.23700538813506,122502232,J080218.62+004326.8,3084501686420570112,120.57761,0.7241256,53.85,STAR,G2,5798.49,39.82,4.173,0.057,-0.579,0.034,129.48,5.36,0.1218435531063219,23.395766087028925,60.780974045311616,9.776736352988733,metal_poor,False,True,False
3084526562871093888,120.78838384251873,0.7987030758145686,2.1221018302675927,113.71776,-4.64431300051465,-3.4375381327449066,11.846556,0.76654243,1.1286495,471.23092103167454,3.480386809508607,122505221,J080309.20+004755.3,3084526562871093888,120.78834,0.798719,87.83,STAR,G2,5897.26,30.06,4.04,0.042,0.093,0.025,58.79,4.13,0.167907204154838,5.778088928082081,12.907418876054281,5.65547710799618,solar_like,False,False,False
3084520790434963072,121.12281472511866,0.8919029834861654,2.1219180137904283,144.68626,-1.8366728054168424,-0.5721859538014045,13.028884,0.76863575,1.0358051,471.2717425937104,4.662526932586832,173005089,J080429.47+005330.9,3084520790434963072,121.1228,0.8919199,55.49,STAR,G2,5904.32,24.33,4.399,0.035,-0.088,0.021,7.19,3.27,0.0807351687448209,1.9237369258517125,4.297723628163208,4.449612406433539,solar_like,False,False,False
3084665066977181952,121.87428085881376,1.5428993965066564,1.6708678620295505,98.23192,6.555055330532797,-24.64728091595087,12.972061,0.8235626,0.89933103,598.4913724926946,4.086771685985774,122508167,J080729.82+013234.5,3084665066977181952,121.87427,1.5429425,58.59,STAR,G3,5661.56,32.35,4.11,0.046,-0.215,0.028,-15.68,4.33,0.1600174482929446,25.504062557485668,72.35835111762168,10.005107824869597,solar_like,False,False,False
3084667300360056192,121.4939164580934,1.3962321204378096,0.4684221386053355,19.61817,-5.892705562921049,0.8250030928733398,14.694687,1.0651112,1.0319538,2134.8265113544094,3.047873952381554,869905109,J080558.53+012346.6,3084667300360056192,121.493909,1.39629,79.1,STAR,G8,5145.08,28.65,3.716,0.04,-0.1,0.024,50.17,3.86,0.2100881117513897,5.950177220430603,60.21627562718569,8.567336504868717,solar_like,False,False,False
3084495467307744512,120.31533689528696,0.5577516340938132,1.8043436564039708,127.92579,31.900392146316737,-38.64725974197135,12.747533,0.7956581,0.92933214,554.2181482173881,4.0291291299358,122502250,J080115.66+003328.1,3084495467307744512,120.31529,0.5578142,55.77,STAR,G2,5758.61,49.9,4.089,0.071,-0.414,0.043,48.34,6.7,0.2814788441808847,50.11233086429113,131.65784702327252,11.247256017300224,solar_like,True,False,False
3084628989252040320,121.40366426838472,1.2391692305313,2.6596496996499916,133.98357,8.36947482503384,-1.5008556968196582,11.637333,0.7903528,1.1616334,375.98936436313375,3.7614551153412847,122405168,J080536.86+011421.1,3084628989252040320,121.40359,1.239203,120.4,STAR,G3,5886.58,25.92,4.41,0.035,0.083,0.02,-6.41,3.96,0.2936503536797413,8.502980458024778,15.155425835649426,6.28518890480192,solar_like,False,False,False
3084628989252040320,121.40366426838472,1.2391692305313,2.6596496996499916,133.98357,8.36947482503384,-1.5008556968196582,11.637333,0.7903528,1.1616334,375.98936436313375,3.7614551153412847,173005168,J080536.86+011421.1,3084628989252040320,121.40359,1.239203,127.16,STAR,G3,5832.1,28.92,4.298,0.039,0.057,0.022,-6.04,4.51,0.2936503536797413,8.502980458024778,15.155425835649426,6.28518890480192,solar_like,False,False,False
3084628989252040320,121.40366426838472,1.2391692305313,2.6596496996499916,133.98357,8.36947482503384,-1.5008556968196582,11.637333,0.7903528,1.1616334,375.98936436313375,3.7614551153412847,334205168,J080536.86+011421.0,3084628989252040320,121.40362,1.239183,79.3,STAR,G3,5855.92,43.56,4.376,0.061,0.084,0.036,-6.04,5.87,0.1668619082524391,8.502980458024778,15.155425835649426,6.28518890480192,solar_like,False,False,False
3084647028114438144,121.318608774887,1.3723547157470524,0.9587398329643548,54.30489,-9.068332261429788,-0.4698230464594931,14.108247,0.8105259,0.9939707,1043.035832680563,4.016750660632685,869905169,J080516.46+012220.4,3084647028114438144,121.318608,1.372359,148.13,STAR,G3,5810.23,26.16,4.165,0.035,0.004,0.019,54.63,4.32,0.0156734130642552,9.080494683588157,44.8983250227693,8.898794542440546,solar_like,False,False,False
3084613149412531328,121.91755814921244,1.4223452781899613,1.6421935771433158,77.64873,-2.862746984193782,2.3799047710335692,14.060049,0.85883236,0.91830665,608.9416095144848,5.137170803049504,869908157,J080740.21+012520.5,3084613149412531328,121.917573,1.422363,116.53,STAR,G4,5561.51,22.21,4.401,0.03,-0.271,0.017,23.94,3.36,0.0832271848827837,3.7228036497643733,10.746503495828966,6.9143996550745115,solar_like,False,False,False
3084730316120313728,120.76875622168323,1.1634564572609425,1.7723877919274875,77.61113,8.197740124698194,-15.49877623105778,11.452845,0.7430229,1.1059269,564.2106115572433,2.6956383696633086,122505245,J080304.49+010948.6,3084730316120313728,120.76871,1.163527,121.68,STAR,G2,5983.81,24.96,3.872,0.034,-0.058,0.019,-2.93,3.83,0.3035942381876694,17.533254341749807,46.89485370413518,7.672157664180045,solar_like,False,False,False
3084646199183496320,121.16305806194084,1.3547405924293678,1.7087638768516171,115.67583,-27.140411043337664,-20.373163953905053,12.402302,1.1285763,0.933069,585.2183637229571,3.5657120607833193,122505162,J080439.15+012117.4,3084646199183496320,121.16315,1.354843,77.96,STAR,K1,4913.68,30.56,3.727,0.043,-0.058,0.026,35.06,4.11,0.4953787342955515,33.93623021335783,94.14623250107837,10.055619986539568,solar_like,False,False,False
3084753474583934976,120.62190072316878,1.4408202069250844,0.6187891939449429,22.965288,-0.6247838100870906,-6.550462120870225,14.750294,1.1834364,1.0398716,1616.0592489095334,3.7080073362454655,869905190,J080229.25+012627.0,3084753474583934976,120.621898,1.440837,79.15,STAR,K1,4870.7,36.72,3.793,0.052,0.138,0.031,40.8,4.95,0.0612442771944952,6.580190636015236,50.410053390632704,8.841486379141331,solar_like,False,False,False
3084660222254089088,121.9212566104724,1.4465513379032122,1.3656399194198638,89.1174,11.073609474766837,-22.87420032072071,13.197789,0.7713938,1.0140532,732.25744632949,3.874470208605885,122508174,J080741.09+012647.7,3084660222254089088,121.92124,1.4465994,51.61,STAR,G2,5808.59,39.9,4.058,0.057,-0.357,0.035,-42.13,5.39,0.1830591010489043,25.413655130895776,88.2170094951057,10.22312466075336,solar_like,False,False,False
3084801165900508032,120.4644430731565,1.4534151785914222,1.7993824799275753,115.32553,-2.6184176385613545,-16.311331422150957,12.527965,0.8055992,1.0228688,555.7462135789217,3.803582029793146,122505198,J080151.46+012712.4,3084801165900508032,120.46444,1.4534555,82.77,STAR,G4,5791.4,29.38,4.077,0.041,0.217,0.024,-42.23,3.99,0.1455777953233244,16.52015870665831,43.522329253369534,8.618036076028012,metal_rich,False,False,False
3084719389723324416,120.22115077667976,1.1760885927620808,6.272485913842741,380.18994,-1.2860504820158782,-5.326435710803648,10.97715,0.8429127,1.0156507,159.42642418584015,4.964348436829695,115312071,J080053.08+011034.0,3084719389723324416,120.22118,1.17612,81.19,STAR,F9,5747.09,29.98,4.56,0.042,0.083,0.025,-15.86,4.05,0.1544251987672071,5.479492971399601,4.141160682211443,4.670851870970415,solar_like,False,False,False
3084877238361862400,121.46683306321792,1.8767807630408988,1.202239300343403,66.98083,-1.1664972254172354,-2.5441040382110285,12.8196,0.8091345,0.949624,831.7811601353939,3.219554708489829,122404127,J080552.04+015236.4,3084877238361862400,121.46685,1.8768011,62.72,STAR,G3,5782.0,27.45,3.83,0.039,0.2,0.023,5.96,3.66,0.0952564909490744,2.7987820805035484,11.035691883783008,5.054445423164678,solar_like,False,False,False
3084877238361862400,121.46683306321792,1.8767807630408988,1.202239300343403,66.98083,-1.1664972254172354,-2.5441040382110285,12.8196,0.8091345,0.949624,831.7811601353939,3.219554708489829,122504127,J080552.04+015236.4,3084877238361862400,121.46685,1.8768011,70.69,STAR,G4,5794.82,31.01,3.847,0.044,0.19,0.026,7.68,4.14,0.0952564909490744,2.7987820805035484,11.035691883783008,5.054445423164678,solar_like,False,False,False
3084881842566483584,121.20725187715512,1.833171928226938,1.1302000501463283,83.87042,-3.640017998285352,-1.5479048910315796,12.441167,1.0511532,0.9277376,884.7991113347844,2.706943488902967,173004193,J080449.74+014959.5,3084881842566483584,121.20725,1.83321,84.16,STAR,G8,5180.0,27.21,3.64,0.038,-0.06,0.023,-2.53,3.7,0.1372247095931599,3.955469704032732,16.590678318805914,5.4271573124394905,solar_like,False,False,False
3084703137567209344,120.04902473249228,0.8238056095040306,5.100566177501016,349.83096,7.999118965642536,-6.550516640363032,10.773001,0.7545948,0.95511705,196.05666610328,4.311092650708492,115109094,J080011.76+004925.7,3084703137567209344,120.04901,0.8238314,137.99,STAR,G1,5876.56,40.85,4.285,0.055,-0.047,0.031,37.09,6.57,0.1069237055484056,10.339012161815804,9.609085595030141,5.845396230943049,solar_like,False,False,False
3084720042558606848,120.64990100809652,0.950074714822781,1.302271490907677,78.0338,-3.606914979187823,2.9867814233940013,12.689275,0.8359623,1.01188,767.889036181699,3.2627824537330987,173005218,J080235.97+005700.3,3084720042558606848,120.6499,0.9500852,61.08,STAR,G4,5690.18,30.52,3.87,0.043,0.365,0.026,41.13,4.08,0.0379206509698659,4.683022414874927,17.046927174585573,6.0419061824969855,metal_rich,False,False,False
3084820029396850944,120.2702088377179,1.6685384638417688,0.2254926112759235,6.706352,-1.82769930129536,1.0030472409374176,15.00821,1.051775,0.96824557,4434.735108798542,1.7738717617151174,869903229,J080104.84+014006.7,3084820029396850944,120.270201,1.668537,74.04,STAR,G6,5182.31,29.25,3.51,0.041,-0.299,0.025,86.54,3.92,0.0286919261850941,2.084847357364014,43.829180460684306,6.603581317457177,solar_like,False,False,False
3084853873739537024,121.0096026004222,1.5950891827184412,1.694076428701228,122.71824,-11.964908416936094,-3.026555522541636,12.055342,1.1316462,1.003165,590.2921397511298,3.200006719310238,122503008,J080402.30+013542.3,3084853873739537024,121.00962,1.5951067,85.66,STAR,G5,4950.67,37.06,3.654,0.052,0.259,0.031,16.7,5.06,0.088867214333161,12.341761290703019,34.53548385098107,7.512227711067164,metal_rich,False,False,False
3084885587777985280,121.06060084039277,1.8554619308608016,0.4672241655640227,18.33696,-0.0898905993752109,2.0603405094030003,15.03086,1.0354071,0.9803911,2140.3002535042724,3.3784864325774855,869904178,J080414.54+015119.6,3084885587777985280,121.060586,1.855459,75.88,STAR,G7,5235.5,21.07,3.814,0.03,-0.163,0.018,37.22,2.83,0.0544298471368062,2.062300495694808,20.924160930384808,6.60261973081376,solar_like,False,False,False
3084911426301030784,120.81124914897632,1.8527788127501617,2.4100674622866185,147.79082,-13.838328589380192,-3.520262768215022,11.772007,0.773036,0.999746,414.9261444537416,3.682152985816227,334203020,J080314.71+015110.0,3084911426301030784,120.811312,1.852793,79.41,STAR,G3,5962.31,78.64,4.208,0.11,0.298,0.066,47.15,10.6,0.2318411156190435,14.279061177295167,28.08612713061159,7.5455052714712565,metal_rich,False,False,False
3084797042731955968,120.26444138862745,1.4045795399180194,1.6365985721915337,111.07391,7.7443336778266705,-12.517642653283689,11.836699,0.74341774,0.94825464,611.0233853258968,2.906409371860276,122505185,J080103.45+012416.6,3084797042731955968,120.2644,1.404626,120.63,STAR,G0,5988.43,31.79,3.945,0.043,0.017,0.025,13.03,4.86,0.2239688554385574,14.719581573836516,42.63582777656157,7.676176323527544,solar_like,False,False,False
3084801406418655744,120.5522715200121,1.4766833489194315,2.2453235221585097,162.17856,-7.349154590503184,-1.596146589155909,12.472766,0.79845905,0.92441607,445.3701171039549,4.22916055295207,122505192,J080212.54+012836.1,3084801406418655744,120.55228,1.4767028,69.73,STAR,G4,5829.91,29.02,4.217,0.041,0.018,0.025,48.72,3.87,0.0763850926634075,7.520489154914596,15.87773560129355,6.8539964465561365,solar_like,False,False,False
3084850025448881664,120.77920228326704,1.5580089273087945,1.559999727010466,64.821976,-3.0046018099794605,-10.222751757469888,14.7866,0.9981308,0.99635434,641.0257532008472,5.75222272469421,869905058,J080307.00+013328.9,3084850025448881664,120.779179,1.558051,87.77,STAR,G8,5258.11,32.35,4.647,0.045,-0.179,0.027,14.58,4.44,0.1730930430275178,10.6551530036591,32.37848846041303,9.924398451934712,solar_like,False,False,False
3084852911666884224,120.89262124488472,1.5725560783519998,0.3138960855610616,7.6962256,-2.339414227829257,-3.4103432720904183,15.849441,0.83998775,1.0445086,3185.7676664319915,3.3333700739835663,869903007,J080334.22+013421.2,3084852911666884224,120.892601,1.572571,51.84,STAR,G3,5835.42,37.22,4.277,0.053,0.007,0.032,22.89,5.02,0.0905170778479836,4.135613638006135,62.456186248761846,8.932140794143562,solar_like,False,False,False
